,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016
ADAMAWA,Mudfish : dried,2116.6675,2142.2425,1451.1756249999999,1597.141666666665,1814.05357142857,2414.971666666665,1796.5385714285699,1658.679999999995,2072.623,1610.798333333333,2100.21,2200.23
ADAMAWA,Onion bulb,171.216,163.166,153.59166666666653,124.6204166666665,148.03875,186.427,182.195,171.786,113.25,113.825,114.4,204.975
ADAMAWA,Rice agric sold loose,210.33,180.71,206.80875,281.605,325,254.325,269.78,243.13333333333298,206.618333333333,301.02162358225996,219.97666666666652,220.3
ADAMAWA,Rice local sold loose,167.33416666666648,139.114999999999,176.644375,178.054821428571,196.86149999999998,192.5749999999995,258.91625,267.7592857142855,215.47694444444397,261.9241570625,236.875,263.255333333333
ADAMAWA,Rice Medium Grained,153.33,151.153333333333,180.929999999999,196.48,163.54,200,275.565625,218.0175,181.848214285714,230.0975543898605,192.84833333333302,200.25
ADAMAWA,"Rice,imported high quality sold loose",287.535833333333,223.156999999999,265.849583333333,275.288095238095,295.35575,303.348333333333,337.836,367.9926785714285,223.0805,349.6295030625,347.3195,380.14
ADAMAWA,Tomato,266.481333333333,196.091,154.40875,182.39583333333297,135,218.3225,251.5858333333325,257.875,171.647,153.615220311859,92.533,124.0866666666665
ADAMAWA,Yam tuber,143.743333333333,160.66,125.09599999999949,125.455,106.28125,113.18425,112.075535714286,142.1141666666665,137.928,108.096946338826,152.92866666666652,154.25
BAUCHI,Agric eggs medium size,250.208333333333,300,325,291.666666666666,358,285,290.03,360.7,360,359.3,358.6,357.9
BAUCHI,Agric eggs(medium size price of one),30,30.41666666666665,29.375,30,30,37,30,32.5,30,40.5694361300176,37.0833333333333,40.56
BAUCHI,"Beans brown,sold loose",230,196.43,172.41,819.25,229.63,239.285,264.245,259.615,270.08926,286.70080334185,317.71,339.13
BAUCHI,Beans:white black eye. sold loose,226.27249999999952,180.3166666666665,183.31324999999998,258.23,189.436666666666,225,239.9338888888885,235.22374999999948,203.00738095238052,212.6815086764395,226.9949999999995,260.68
BAUCHI,Beef Bone in,839.77125,746.2116666666665,803.198333333333,822,855,800,904.3299999999999,850,750,909.7944263923115,970.8333333333301,980.83
BAUCHI,"Beef,boneless",844.8299999999999,860,869.5587499999999,879.1175,946.0225,969.696666666666,950,930.2404166666665,971.428571428571,971,900.21,911.5795
BAUCHI,Bread sliced 500g,144.16666666666652,205,173.333333333333,173.093,250,268,270.09,272.18,278.67,280,281.33,284
BAUCHI,Bread unsliced 500g,144.9999999999995,146.999999999999,166,187,199.3,206.166666666666,226.366666666666,266.666666666666,250,258.124419352793,266.248838705586,274.373258058379
BAUCHI,Broken Rice (Ofada),138.33,143.4525,155.635833333333,156.35833333333,203,223.08,207.144999999999,274.9825,223.52616,262.5725,280,282.8
BAUCHI,Chicken Feet,245,248.5,252,255.5,259,262.5,266,250,251.06,252.12,253.18,254.24
BAUCHI,Chicken Wings,500,5000,475,476.11,477.22,478.33,479.44,480.55,450,453.8,457.6,461.4
BAUCHI,Evaporated tinned milk carnation 170g,120.5,120,130,125,135,120.24,120,125.25,130.5,135.871143055584,130,135.32
BAUCHI,"Evaporated tinned milk(peak), 170g",142.5,141.249999999999,139,136.333333333333,136,145,135,142.5,139.5,141.284606746555,149.16666666666652,149
BAUCHI,Frozen chicken,1151.2,1100,1250,1250.901,1210,1252.703,1253,1254.505,1120,1256.307,1257.208,1258.109
BAUCHI,"Gari white,sold loose",138.3315,136.26833333333298,148.29174999999998,341.233333333333,175.454999999999,153.41,167.502,121.17033333333251,158.89,139.328899086728,238.57,245.66
BAUCHI,"Gari yellow,sold loose",154.08375,139.9879999999995,168.215,370.84125,202.954999999999,141.856666666666,156.00833333333298,134.7225, ,185.68308647083302,244.91250000000002,250.45
BAUCHI,Mudfish (aro) fresh,701.8175,787.5,713.7737500000001,715,850.966666666666,809.5,887.8,860.1475,876.875,843.3120983362965,910.833333333333,925.32
BAUCHI,Mudfish : dried,1339.20966666666,1525,1507.60725,1832.337916666665,1908.63999999999,1340.91,1418.68833333333,1844.01,1656.45499999999,1478.5989811590298,1199.480535714285,1416.3435
BAUCHI,Onion bulb,171.44916666666649,195.832857142857,110.4766666666665,247.618333333333,141.666666666666,213.333333333333,122.502222222222,157.0885,190.22,191.522913333333,223.125,230.63
BAUCHI,Rice agric sold loose,166.1825,185.1936666666665,214.7825,471.2491666666665,262.5,267.855,266.4075,283.365,246.506666666666,338.313264969795,346.9612499999995,350.12
BAUCHI,Rice local sold loose,137.49,146.690833333333,164.24299999999948,332.15374999999904,167.1875,233.497499999999,225.74625,245.5475,211.54000000000002,241.1645039900285,219.5916666666665,260.72249999999997
BAUCHI,Rice Medium Grained,174.4375,173.87999999999948,177.2766666666665,510.55875000000003,175,296.3,234.975,303.57,310.34,278.8880491249995,303.1749999999995,392.86
BAUCHI,"Rice,imported high quality sold loose",211.178333333333,232.7949999999995,267.56303571428555,385.53,325,331.845,316.71274999999946,347.02250000000004,261.31517857142853,364.5380597473,404.81099999999947,421
BAUCHI,Tomato,178.08625,213.6875,140.5389999999995,281.63625,1250,258.01,238.886666666666,195.67125,155.404,185.168342309127,122.39500000000001,228.96499999999997
BAUCHI,Yam tuber,135.4354166666665,151.6025,121.32583333333301,152.51625,176.013333333333,106.333333333333,148.909583333333,126.35249999999999,139.988611111111,142.6967876682545,153.88375000000002,155.32
BORNO,Agric eggs medium size,247.91666666666652,351,300,303.869047619047,332.857142857142,277.8571428571425,300.555555555555,345.47619047619,301.75,309.810672103221,304.444444444444,327.5
BORNO,Agric eggs(medium size price of one),29.5833333333333,30.5,30,36.13095238095235,34.642857142857096,34.73214285714285,35,36.5625,30,36.4699123497671,37.777777777778,39.6875
BORNO,"Beans brown,sold loose",223.9591666666665,214.285333333333,186.6325,233.99607142857099,248.4771428571425,241.1466666666665,286.37,248.16062499999998,205.639545454545,306.3860204380045,361.9042857142855,206.61571428571398
BORNO,Beans:white black eye. sold loose,214.9416666666665,207.541333333333,145.2366666666665,234.03928571428548,235.4292857142855,241.987321428571,295.36444444444396,266.121071428571,304.0895,285.19212389405,309,316.480624999999
BORNO,Beef Bone in,711.861,752.875,803.03,768.03,842.2421428571424,783.333333333333,976.494375,814.935,838.8045833333331,929.82224498295,1007.174999999995,892.9525000000001
BORNO,"Beef,boneless",838.888333333333,1047.5810000000001,903.03,1078.519375,968.8924999999995,930.5271428571425,987.5,1138.49261904762,921.9,1042.1934999999999,930.303125,1009.258333333333
BORNO,Bread sliced 500g,245,225,241.666666666667,288,208.333333333333,306,312.5,250,279.285714285714,330.287142242857,370,323.333333333333
BORNO,Bread unsliced 500g,224,230,243.333333333333,255.238095238095,232.5,305.83333333333303,300,221.666666666667,250,215.3096723,342.8571428571425,345.7142
BORNO,Broken Rice (Ofada),168.32666666666648,172.732,200.265,262.0030357142855,250.11125,297.7589999999995,273.837142857142,288.828,277.7095,297.24311666666654,260.3714285714285,266.67333333333295
BORNO,Chicken Feet,300,300.102,300.20403468,300.30606936,300.40810404,300.51013872,300.6121734,300,300.102,298.02,295.938,293.856
BORNO,Chicken Wings,500,500.17,475,475.1615,475.32305491,475.48460982,475.64616473,400,400.136,403.125421533093,500,500.17
BORNO,Evaporated tinned milk carnation 170g,120,120.0408,120.081613872,122,123.918386128,120,125,130,130,123.39800113164,130,127.5
BORNO,"Evaporated tinned milk(peak), 170g",127.5,134.5,140,129.583333333333,142.142857142857,142.8571428571425,140.5555555555555,136.875,140,146.723154341844,148.0555555555555,145.625
BORNO,Frozen chicken,930.45,930.7663530000001,931.0828135600201,931.3993817166305,931.7160575064141,932.0328409659663,932.3497321318947,932.6667310408195,932.9838377293734,873.034683528382,1100,1100.374
BORNO,"Gari white,sold loose",166.050833333333,151.163,168.16750000000002,168.012083333333,183.1066666666665,171.23000000000002,186.80277777777752,190.7527777777775,158.8222727272725,164.91023694742398,241.555,217.9146428571425
BORNO,"Gari yellow,sold loose",202.69,191.1358333333325,204.04500000000002,192.690833333333,219.943571428571,164.984583333333,222.1477777777775,227.745833333333,227.1977777777775,231.74599308122998,256.4189285714285,245.6141666666665
BORNO,Mudfish (aro) fresh,775,769.48,769.7416232,794.713749999995,799,821.055,956.4025,875,835.21,909.9748038710245,826.316666666666,803.5699999999999
BORNO,Mudfish : dried,1535.71333333333,1405.1,1405.577734,1897.806249999995,1841.8049999999998,2348.888,2121.345,1667.826,2215.375,1675.359422482905,1571.8775,1588.89
BORNO,Onion bulb,145.239,121.98125,164.41,124.471875,126.88000000000001,204.6466666666665,153.50650000000002,168.94619047619,125.5261538461535,229.96604524237853,236.359375,131.112222222222
BORNO,Rice agric sold loose,210.0139999999995,217.6436666666665,174.2666666666665,257.121249999999,293.637857142857,305.88083333333304,313.42562499999997,298.15178571428555,270.1513636363635,322.434013,307.3181249999995,315.590714285714
BORNO,Rice local sold loose,156.051666666666,163.314666666666,174.130833333333,197.13666666666649,233.8942857142855,247.858333333333,261.07222222222197,225.928125,257.267222222222,269.5256376371645,252.893888888888,239.4981249999995
BORNO,Rice Medium Grained,173.015,178.95,156.25,315.799999999999,321.43,242.86,289.5075,307.02,216.785,318.452411237856,350.88,241.3766666666665
BORNO,"Rice,imported high quality sold loose",223.69583333333247,227.604333333333,258.633333333333,326.113571428571,333.7371428571425,345.3187499999995,344.3205,342.7411428571425,286.08583333333297,355.61542697222205,375.5779999999995,335.36
BORNO,Tomato,161.05099999999948,120.275,305.95,228.6630357142855,1437.5,201.89666666666648,218.613571428571,239.86149999999998,251.16333333333301,224.960695146056,162.75875000000002,147.21687500000002
BORNO,Yam tuber,106.649,203.844,122.0141666666665,135.055714285714,161.585714285714,121.8925,150.133125,144.883571428571,129.75961538461502,167.778374262414,178.25055555555548,107.1677083333325
GOMBE,Agric eggs medium size,252.083333333333,313.75,300,374.375,391.5,303.472222222222,365.75,322.9166666666665,320.033637972116,318.562675291502,321,373.75
GOMBE,Agric eggs(medium size price of one),29.5833333333333,28.75,28.15476190476185,27.5,29.375,33.71527777777775,30.5,31.66666666666665,36.1237768910025,42.79794562270175,35.91666666666665,31.875
GOMBE,"Beans brown,sold loose",232.345,238.95999999999998,196.019047619047,222.875,224.91125,235.1116666666665,240.2966666666665,258.680333333333,197.701610109951,231.503079665778,214.5,219.35875
GOMBE,Beans:white black eye. sold loose,228.1992857142855,264.78625,168.35428571428548,238.28266666665,196.6926190476185,226.11687499999948,222.4033333333325,230.699583333333,188.22551969577,191.0418776835565,226.676,159.075
GOMBE,Beef Bone in,731.25,750,812.045,779.233333333333,902.74,720,782.255,739.2849999999995,980.694914184205,877.3976848747,925,824.1375
GOMBE,"Beef,boneless",966.6666666666665,900,939.0149999999995,902.1574999999996,927.56325,892.5,962.437,832.1079166666666,1155.4705941991251,1072.048824156815,1070.8333333333298,969.1675
GOMBE,Bread sliced 500g,266.666666666667,225,237.333333333333,274.166666666666,232.142857142857,285.7142857142855,325,240.833333333333,269.368462739836,250.2366666666665,325.625,260
GOMBE,Bread unsliced 500g,266.5,286.6666666666665,200.25,195,182,274.88095238095195,300,219,255.8388577097495,241.10933333333298,270,212.5
GOMBE,Broken Rice (Ofada),186.459999999999,196.25,198.99,218.125,277.165,300,235.9375,250,314.78053183927,248.6823371576625,281.668333333333,263.02083333333303
GOMBE,Chicken Feet,260.75,257,263.32945,264.619175,265.9089,267,268.48835,280,271.0678,272.357525,269,274.936975
GOMBE,Chicken Wings,500,550,473.75,522.9166666666665,504.2,501.32,503,504.68,506.36,508.04,500,510.46
GOMBE,Evaporated tinned milk carnation 170g,105.8333333333333,115,126,137.29166666666652,122.5,120,129.1071428571425,136.66666666666652,135.114120998941,138.877102537132,146,135
GOMBE,"Evaporated tinned milk(peak), 170g",145.357142857143,140,142.142857142856,144.166666666666,145.5,144.96031746031701,149.16666666666652,147.5,145.934752963458,140.434331422896,144,140
GOMBE,Frozen chicken,1202.11,1204.8748529999998,1200,1202.76,1205.5263479999999,1208.2990586003998,1500,2000,1073.461080572606,1390.41672316045,1393.614681623719,1396.8199953914534
GOMBE,"Gari white,sold loose",153.15416666666601,163.3549999999995,163.4839285714285,173.270833333333,179.829999999999,167.82160714285698,224.77375,211.8825,201.190225854684,184.905791410643,253.333333333333,178.22875
GOMBE,"Gari yellow,sold loose",170.4716666666665,177.1049999999995,179.385,171.27966666666651,203.9774999999995,161.6874999999995,236.9325,224.94833333333298, ,160.83354259327598,260,152.9875
GOMBE,Mudfish (aro) fresh,730,731.679,683.335,718.6614999999995,846.315833333333,790.15,863.635,727.27,809,844.3,800,745.453333333333
GOMBE,Mudfish : dried,1695.23666666666,1272.7275,1556.86333333333,1279.7574999999952,1993.3824999999952,1341.666,1390.2775,1272.4272499999952,1401.02274645402,1505.66933152336,1522.22166666666,1541.6675
GOMBE,Onion bulb,132.5149999999995,150,135.6916666666665,140.185499999999,129.005833333333,200.612857142857,143.75,137.153333333333,238.2433107901615,261.800098530162,190.8,162.70875
GOMBE,Rice agric sold loose,157.5,209.37625,204.082857142857,215.465,250.892857142857,261.1979166666665,265.625,294.53125,253.50889345078102,264.541096790069,256.25,285.9375
GOMBE,Rice local sold loose,117.048833333333,125.6149999999995,143.65785714285698,174.6275,170.3125,218.49797619047553,206.91,278.494583333333,217.2702332144975,210.118654537322,230.82925,191.40625
GOMBE,Rice Medium Grained,144.53125,176.838333333333,153.59375,195.5164999999995,180.625,293.55875,240.53,239.14875,277.217410930657,275.12830698928747,236.875,234.375
GOMBE,"Rice,imported high quality sold loose",225.5274999999995,218.75,255.86095238095197,306.48541666666654,307.142857142857,301.5887499999995,327.34375,360.416666666666,354.0902315408335,356.436346219543,397.5,323.4375
GOMBE,Tomato,193.2875,129.1675,188.9665,139.652083333333,175,211.499,161.42625,105.553333333333,197.691619733672,124.006350731286,190.378333333333,130.20749999999998
GOMBE,Yam tuber,128.14125,135.385,120.0795,139.784375,176.8526666666665,115.42392857142849,188.4875,144.7656666666665,137.421767711449,141.8949562803295,258.986,115.77250000000001
TARABA,Agric eggs medium size,251.25,300,355.5,326.45833333333303,305,260,250,380,362.122084250225,301.551419721893,311.666666666667,305.625
TARABA,Agric eggs(medium size price of one),31.875,30.625,33.125,38.125,35,35.625,30,30,33.5872523545502,37.7850440998008,38.3333333333333,34.16666666666665
TARABA,"Beans brown,sold loose",259.26,180,217.644999999999,273.0824999999995,238.1,200,234.4074999999995,257.59,268.1302461891115,285.081228,327.38,382.61
TARABA,Beans:white black eye. sold loose,229.6437499999995,159.5306666666665,220.890625,242.3474999999995,191.058333333333,238.2575,227.445636363636,248.551,250.8351133745355,225.6620451426935,265.83000000000004,197.85875
TARABA,Beef Bone in,715.11625,756.33375,788.7641666666665,748.025,784.55833333333,818.626666666666,818.399,821.25,894.00543292418,894.2987462454064,851.49166666666,769.80875
TARABA,"Beef,boneless",868.18,875.485,869.5974999999994,759.357142857142,879.765,898.9616666666665,908.8414285714285,898.8876666666665,992.78738932416,923.83150095137,914.02166666667,941.7533333333331
TARABA,Bread sliced 500g,164.9999999999995,266.6666666666665,300,183.75,250,250,300,193.75,259.53084473102547,279.55928653036153,258.333333333333,280
TARABA,Bread unsliced 500g,165,200,186.875,172,166.5277777777775,250,300,203.5,251.81640566569,253.47428317531552,361.6666666666665,268.33333333333303
TARABA,Broken Rice (Ofada),165.22,166.72350200000002,108.7,219.5,108.7,282.35,208.7,217.39,168.149299127241,217.39,225,270.21
TARABA,Chicken Feet,280.12,285.399092,290.7262237372,296.2,201.526359047805,207.00024891514,212.523951180268,218.097919136008,223.106678288212,219.317140818674,226.772926800124,200.54
TARABA,Chicken Wings,580.87,500,504.55000000000007,509.14140500000013,513.7745917855002,518.4499405707484,523.1678350299422,527.9286623287147,521.529938281717,566.738505647474,573.715826048866,490.34
TARABA,Evaporated tinned milk carnation 170g,130,120,120,121.09200000000001,130,120,130,130,129.5381015839685,136.332,137.57262120000001,130
TARABA,"Evaporated tinned milk(peak), 170g",143.75,133.75,143.125,155.833333333333,151.458333333333,140,143.72727272727252,146.66666666666652,142.245777408211,141.7148076056,138.66666666666652,150
TARABA,Frozen chicken,1100,1175.1545675728207,1145,1180.082156269159,1182.5536934885502,1200,1215.3,1189.999406522117,1085.34,1194.9892417199999,1197.492,1200
TARABA,"Gari white,sold loose",132.6625,144.20499999999998,147.5937499999995,160.57916666666648,141.90725,172.99625,156.7175,160.875833333333,187.615472065006,195.530296430494,238.2346666666665,165.7691666666665
TARABA,"Gari yellow,sold loose",150.45666666666648,151.625,152.19749999999948,171.6766666666665,150.7077499999995,172.995,177.31799999999998,160.10708333333298, ,225.3430405859955,249.88041666666652,155.7191666666665
TARABA,Mudfish (aro) fresh,669.12,708.335,666.665,672.7316515,844.62,915.035,879.785,890.5899999999999,732.785001391922,582.007423419763,542.176666666666,779.765
TARABA,Mudfish : dried,1716.66666666667,1517.8575,1496.205,1878.925,1867.3616666666649,1683.33333333333,1493.0558333333302,1839.2861904761849,1918.1874200664201,1280.99447916961,1508.435,1297.5349999999999
TARABA,Onion bulb,156.04375,220.288,166.59125,175.599999999999,201.62,198.87124999999997,167.6441071428565,192.22399999999948,219.279376872103,288.8360765250055,295.486666666667,325.355833333333
TARABA,Rice agric sold loose,234.55,236.68440500000003,217.39,243,217.39,285.71,304.35,285.71,292.201335832838,233.638207316651,391.3,300.25
TARABA,Rice local sold loose,131.83499999999998,129.9565,166.77625,179.4134615384615,190.266458333333,218.6524999999995,266.1091666666665,302.062,260.059136910465,255.72782731109749,250.4425,261.3612499999995
TARABA,Rice Medium Grained,220.45,222.456095,224.48044546450004,226.523217518227,228.58457879764288,230.66469846470144,232.76374722073027,234.88189732043892,230.005816746494,238.4221365,260.87,280.44
TARABA,"Rice,imported high quality sold loose",236.61624999999998,230.912499999999,283.5677083333325,281.1719318181815,261.639583333333,322.61125000000004,332.2745,342.4916666666665,343.158187697868,354.899689939999,373.579999999999,327.383333333333
TARABA,Tomato,229.23250000000002,210.711249999999,162.695,187.023076923077,125.585,218.885,209.9755357142855,158.369999999999,292.36196983039054,257.8806576633805,141.872999999999,175
TARABA,Yam tuber,124.4158333333325,138.33775,119.4525,130.718181818181,186.74625,116.255,143.934333333333,114.28749999999995,105.618318673206,102.585705942233,104.586666666666,119.76249999999999
YOBE,Agric eggs medium size,250.083333333333,349.1666666666665,300,339.285714285714,403.5,300,353.333333333333,339.285714285714,396.528976457877,393.426522144887,365,365
YOBE,Agric eggs(medium size price of one),28.75,30,30,35,30.5,33.863636363636346,40,35.9090909090909,35.6171988295174,32.1211872055134,39.5,40.875
YOBE,"Beans brown,sold loose",230.5725,208.95499999999998,181.9446666666665,226.8982499999995,207.78861111111098,233.74791666666601,289.58299999999997,240.6684615384615,277.703863270947,291.12113666666653,382.29125,380.493611111111
YOBE,Beans:white black eye. sold loose,229.0544871794865,215.88,162.2919166666665,201.7774999999995,207.63722222222202,220.5566911764705,267.2592499999995,233.058333333333,258.8621989763915,241.348812,260.7275,258.579772727272
YOBE,Beef Bone in,719.4433333333329,766.845,783.5225,975,850,791.6666666666665,919.444999999999,833.33,931.33639747838,953.54746039309,1000,916.665
YOBE,"Beef,boneless",870.908,858.2225000000001,988.63625,1040.47666666666,1000.34,944.444999999999,1000,875,1022.96467472693,1070.39099334356,1000,941.175
YOBE,Bread sliced 500g,272.5,220,238.333333333333,240,212.5,300,300,250,279.133366202108,284.983893552824,305,300
YOBE,Bread unsliced 500g,221.363636363636,243.18181818181802,245.166666666667,225.333333333333,239.375,304.230769230769,300,308.888888888888,302.584344912064,303.124419352793,300,332.5
YOBE,Broken Rice (Ofada),186.21,187.21553400000002,188.22649788360005,209.916666666666,266.67,268.110018,114.29,114.90716600000002,228.4992148466535,235.7892148466535,300,301.62
YOBE,Chicken Feet,250.11,253,257.131188,260.641782,264.152376,250,271.173564,274.684158,278.194752,277,285.21594,288.726534
YOBE,Chicken Wings,500,502.70000000000005,550,552.97,555.956038,475,478.645,482.309683,469.227245728883,449.111023764204,454.236223292531,459.389098898311
YOBE,Evaporated tinned milk carnation 170g,133.333333333333,130,125.87,135,135.729,136.46193660000003,137.19883105764004,137.9397047453513,135.261752460022,136.07,136.858778,147.65181540120003
YOBE,"Evaporated tinned milk(peak), 170g",133.484848484848,141.8181818181815,141.428571428571,134.8317307692305,139.6875,143,148.75,147.7777777777775,146.557713601097,148.8681376429,144,148.181818181818
YOBE,Frozen chicken,1100,2000,1200,1206.48,1212.9949920000001,1219.5451649568001,1800,2000,1682.9719902901052,1986.2,2000,2000
YOBE,"Gari white,sold loose",172.31,178.2066666666665,152.6166666666665,174.8895833333325,188.945,182.4099999999995,272.26999999999947,207.05142857142852,260.588140280989,214.457465739336,211.16250000000002,193.78125
YOBE,"Gari yellow,sold loose",125.416,155.089,137.9930555555555,156.77416666666647,183.226,167.11208333333252,234.37624999999952,212.608333333333, ,421.2961721074755,202.72250000000003,209.373
YOBE,Mudfish (aro) fresh,780.2,784.4130800000001,730.0216666666665,733.9637836666666,737.9271880984667,741.9119949141984,745.9183196867351,749.9462786130435,1170.8984269942305,829.69323468861,834.1735781559286,838.6781154779707
YOBE,Mudfish : dried,1559.52416666667,1850,1495.08,1603.6212499999951,1800,1218.75,1450,1315.79,2346.7302290056296,2175.72763829601,1500,1600
YOBE,Onion bulb,162.895378787878,178.252,170.981909090909,159.3079166666665,123.609374999999,209.19625,208.333333333333,178.560151515151,165.021842743707,144.023082816604,199.457727272727,244.012
YOBE,Rice agric sold loose,156.788214285714,207.6125,209.047727272727,211.6479166666665,233.768333333333,258.69625,271.4416666666665,234.115833333333,279.4261190752135,293.22952753699053,369.7912499999995,240.16
YOBE,Rice local sold loose,131.748214285714,129.7606818181815,156.127333333333,183.57041666666652,199.5405555555555,225.85500000000002,259.496,241.110357142857,226.000019049492,240.49951709102248,245.20625,213.211346153846
YOBE,Rice Medium Grained,174.308333333333,200.5975,212.2816666666665,223.3699999999995,266.67,293.055833333333,366.93,368.911422,249.39945346885048,269.36045105,295.83500000000004,312.5
YOBE,"Rice,imported high quality sold loose",231.43,208.637857142857,246.143571428571,321.8125,264.84583333333296,295.5741666666665,277.043333333333,298.4908928571425,333.5578744223285,335.922480346608,366.67,325.52083333333303
YOBE,Tomato,208.195,154.896428571428,179.84975,127.81,130.120174,120.51,200,123.146666666666,166.731233149956,156.886143671515,150,141.25875
YOBE,Yam tuber,122.17666666666649,104.66900000000001,125.615625,189.12,150,123.3683333333333,166.67,157.79500000000002,113.487823791077,199.5269337873305,162.5,136.2349999999995
ABUJA,Agric eggs medium size,341.6666666666665,380,376.6666666666665,360,390,414,425,396.6666666666665,437.5,530.450409968473,465,480
ABUJA,Agric eggs(medium size price of one),30,31.25,30.8333333333333,30,32,33.75,35,34.16666666666665,40,39.325434122000004,38.75,40
ABUJA,"Beans brown,sold loose",292.5,222.962499999999,221.408333333333,226.155,258.58175,302.221666666666,282.3725,258.6666666666665,334.38374999999996,382.449767967,359.39833333333297,280.5091666666665
ABUJA,Beans:white black eye. sold loose,221.66666666666652,279.1225,261.6666666666665,292.424999999999,207.30675,253.968333333333,250.955416666666,221.7966666666665,352.8375,309.58279237998,273.01666666666654,285.22
ABUJA,Beef Bone in,800,837.5,800,756.083333333333,1051.63625,991.6666666666665,855.7483333333325,941.9575,1205.3575,1117.338815863035,1000,1040
ABUJA,"Beef,boneless",1025,1025,983.33333333333,1150,1133.3333333333298,1225,1100,1225,1250,1386.25310452931,1300,1308.33333333333
ABUJA,Bread sliced 500g,262.5,250,283.33333333333303,270.83333333333303,287.5,287.5,300,262.5,297.5,328.493150855116,343.75,344.02
ABUJA,Bread unsliced 500g,241.66666666666652,270,200,225,261.6666666666665,287.5,300,262.5,306.25,300.345,316.6666666666665,316.6666666666665
ABUJA,Broken Rice (Ofada),369.77,370.546517,371.3246646857,372.10444648154,372.8858658191512,373.66892613737144,374.4536308822599,375.23998350711264,376.02798747247755,388.079615089758,388.8945822814465,389.7112609042375
ABUJA,Chicken Feet,769.11,770.725131,772.3436537751,773.9655754480277,775.5909031564686,777.2196440530971,778.8518053056087,780.4873940967504,782.1264176243536,730.461115748136,731.575084091207,750
ABUJA,Chicken Wings,750,750.735,751.4715435,850,870,850.8499999999999,870.8699999999999,851.7008499999998,871.7408699999997,852.5525508499998,872.6126108699997,853.4051034008496
ABUJA,Evaporated tinned milk carnation 170g,120.11,120.362231,120.6149916851,120.86828316763871,121.12210656229075,121.37646298607156,121.63135355834231,121.88677940081483,122.14274163755654,120.615824118892,120.848117349542,121.080898395976
ABUJA,"Evaporated tinned milk(peak), 170g",132.5,132.5,136.66666666666652,135,134.75,139.16666666666652,136.66666666666652,135,140,160.7626046595965,160.833333333333,165
ABUJA,Frozen chicken,1000,1002.1,1004.20441,1300,1300,1350,1300,1302.73,1305.465733,1438.58627317518,1300,1500
ABUJA,"Gari white,sold loose",130.833333333333,121.325,148.3341666666665,160.315,161.19225,185.5579166666665,174.645,146.188333333333,194.05,195.71213838177852,230.9525,230.01
ABUJA,"Gari yellow,sold loose",154.16666666666652,153.91,155.832499999999,198.4266666666665,199.1104999999995,228.35,195.4787499999995,198.575, ,246.35694627190998,214.29,242.8575
ABUJA,Mudfish (aro) fresh,650,1077.945,776.39,738.9,844.4449999999999,844.4449999999999,844.4449999999999,800,801.68,1081.102117486605,800,888.89
ABUJA,Mudfish : dried,1276.8025,1285.715,1261.905,1547.6325,1611.7224999999999,1428.57,1472.0974999999999,1400,1402.94,1382.2191583088,1428.57,1480.95249999999
ABUJA,Onion bulb,226.666666666666,221.4275,250,288.396666666666,295.633333333333,250,242.2775,231.943333333333,249.89625,242.525124805036,314.0725,309.521666666666
ABUJA,Rice agric sold loose,275.34,275.918214,300,300.63,301.261323,290.32,290.929672,291.54062431119996,292.15285962225346,288.643202155338,289.2493528798642,289.8567765209119
ABUJA,Rice local sold loose,166.67,155.0774999999995,203.3649999999995,211.26166666666649,257.873,297.28999999999996,292.318333333333,274.19,305.731666666666,297.725459281364,313.688333333333,301.0075
ABUJA,Rice Medium Grained,330,219.356666666666,206.9,258.06,294.623333333333,355,370.159999999999,361.826666666666,376.776,353.790045,387.1,387.1
ABUJA,"Rice,imported high quality sold loose",337.5,255.2425,256.4141666666665,279.5716666666665,342.177499999999,439.58333333333246,346.77333333333297,330.10666666666646,429.2387499999995,383.1042850272765,419.8891666666665,420.88
ABUJA,Tomato,226.666666666666,270.835,200,222.766666666667,281.818,285.1875,256.204166666666,227.46,263.055,267.475655453462,221.0375,222.308
ABUJA,Yam tuber,157.116666666666,192.945,124.173333333333,133.308333333333,136.68374999999997,176.07,158.70499999999998,200.0025,156.2475,158.597587104763,155.715,158.22
BENUE,Agric eggs medium size,348.33333333333303,342.4999999999995,371.25,381.25,375.875,370.75,384,416.666666666666,427.58333333333303,440.779663653725,448,487.5
BENUE,Agric eggs(medium size price of one),29.79166666666665,29.79166666666665,31.875,32.25,33.3035714285714,32.6785714285714,35.1875,36.9230769230769,37.55952380952375,45.3441743626149,38.66071428571425,45.595238095238
BENUE,"Beans brown,sold loose",260.106666666667,267.019999999999,263.35125,264.7435,329.683333333333,325.53749999999945,306.2977499999995,284.851,298.7296666666665,376.626408088121,369.41499999999996,338.2699999999995
BENUE,Beans:white black eye. sold loose,253.136904761904,258.534047619047,267.501666666666,262.837708333333,243.743611111111,267.9225,262.94449999999995,255.4075,285.425277777777,323.830916,290.9022499999995,284.31
BENUE,Beef Bone in,950,802.1875,813.8675000000001,997.435833333333,946.514999999998,1013.415,1044.8825,1047.22249999999,1165,1112.109704698495,1046.89833333333,1083.33333333333
